time,line,emotion,score
4121.722,"- [fast-forwarding] - [Joy pants, stutters]",neutral,0.8294706344604492
4124.722,That's not...,neutral,0.8350673317909241
4127.695,"[stutters, pants]",neutral,0.6896315813064575
4131.673,- What... - [memories overlapping],surprise,0.5739313364028931
4139.916,"Come on, please.",neutral,0.3166568875312805
4143.297,What am I missing?,neutral,0.3678527772426605
4150.206,[Riley distorted] <i>I'm a good person.</i>,joy,0.7238736152648926
4153.549,[Sense of Self warbles],neutral,0.4000619947910309
4160.725,Joy...,neutral,0.4686362147331238
4162.5,so what do we do now?,surprise,0.41503268480300903
4173.389,I don't know.,surprise,0.6272881031036377
4176.664,I don't know how to stop Anxiety.,fear,0.8458195328712463
4181.833,Maybe we can't.,neutral,0.8604363203048706
4185.045,Maybe this is what happens when you grow up.,neutral,0.9386985301971436
4189.222,You feel less joy.,joy,0.9286552667617798
4198.34,But I do know this.,neutral,0.7312774658203125
4202.943,Riley will never be herself,neutral,0.7277697920799255
4204.984,if we don't get this back to Headquarters.,sadness,0.6343756318092346
4207.751,Fast.,neutral,0.783185601234436
4210.559,How?,surprise,0.914523720741272
4212.398,[blows whistle],neutral,0.45845821499824524
4215.307,"Have a good game, Riley.",neutral,0.6309183835983276
4217.275,You too.,neutral,0.9028905630111694
4220.718,[Riley echoing] <i>I'm not good enough.</i>,sadness,0.9017020463943481
4223.95,[players grunting],disgust,0.7927693724632263
4225.226,[Riley grunting],disgust,0.7021637558937073
4226.823,[player] Whoa!,surprise,0.9051578044891357
4229.057,"Yes! Go, go, go!",anger,0.8232344388961792
4231.53,"[Dani] Riley, I'm open. Pass it, pass it!",anger,0.6349377036094666
4234.239,[Riley echoing] <i>I'm not good enough.</i>,sadness,0.9017020463943481
4239.486,[Riley grunts],disgust,0.7054954171180725
4240.689,"- [buzzer sounds] - Yeah, Michigan!",joy,0.6394966840744019
4242.627,"Leave some for the rest of us, huh?",neutral,0.911238968372345
4244.53,"Yes! One down, two to go.",neutral,0.48653823137283325
4247.069,"[Disgust] Okay, so how do we get our Sense of Self",disgust,0.9697707295417786
4249.066,from here to there?,neutral,0.5095517635345459
4251.377,[Anger groans],anger,0.9507935643196106
4252.738,"I have an idea, but I really don't like it.",disgust,0.5836222171783447
4256.52,"Anger, Riley needs us.",anger,0.9857775568962097
4260.724,"Oh, Pouchy!",surprise,0.35218361020088196
4263.334,[echoing],neutral,0.9073797464370728
4265.037,"Well, what are you waiting for? Say the words!",anger,0.4382171332836151
4268.839,"Oh, Pouchy!",surprise,0.35218361020088196
4270.942,[echoing],neutral,0.9073797464370728
4275.624,[♪ amusing music plays],joy,0.9668135643005371
4277.353,"Hi, everybody. I'm Pouchy!",joy,0.7602896690368652
4279.694,We know.,neutral,0.7751092314720154
4280.97,"Pouchy, we need to get back to Headquarters.",neutral,0.8182864785194397
4282.301,Do you have anything that can help us?,neutral,0.7968210577964783
4284.068,I have lots of items.,neutral,0.9097098112106323
4285.736,Which one do you think will work the best?,neutral,0.8346512317657471
4288.173,"A roll of tape,",neutral,0.4273535907268524
4289.512,- a rubber ducky... - [Anger] No time!,anger,0.9547755122184753
4291.723,- [Pouchy gagging] - Huh?,surprise,0.401176393032074
4293.391,Hmm.,neutral,0.8234972357749939
4294.453,"Seriously, Pouchy? Dynamite?",surprise,0.8826478123664856
4296.527,"Don't you have, like, a jetpack or a plane",neutral,0.8285214900970459
4298.561,or something that's going to help us?,neutral,0.7200740575790405
4299.864,"What do you think, I have everything in here?",surprise,0.5853807330131531
4301.778,"I offered you the rubber ducky,",neutral,0.7812175750732422
4303.546,I offered you the tape.,neutral,0.7752899527549744
4304.613,I know what to do.,neutral,0.6965652108192444
4305.808,But we're gonna need a lot more dynamite.,neutral,0.7322500944137573
4308.858,You know what? Good luck... [gagging],joy,0.628510057926178
4311.159,[players shouting indistinctly],fear,0.574642539024353
4314.1,"[Anxiety] <i>Come on, Riley. Get the puck!</i>",fear,0.9740227460861206
4316.329,"Take it, take it!",anger,0.9113757610321045
4319.374,[Riley echoing] <i>I'm not good enough.</i>,sadness,0.9017020463943481
4321.139,[Riley grunting],disgust,0.7021637558937073
4322.277,"Michigan, what are you doing?",surprise,0.7881354093551636
4324.621,We're on the same team!,surprise,0.6071583032608032
4327.79,[panting],disgust,0.4002476632595062
4329.497,[Riley grunts],disgust,0.7054954171180725
4331.599,[buzzer sounds],neutral,0.49746623635292053
4332.997,Yes!,anger,0.5300906896591187
4334.634,"Well, Dani might be a little mad at us,",anger,0.5780369639396667
4336.936,but they'll all forgive us when we make the team.,neutral,0.6783785223960876
4339.146,"Come on, Riley. One more goal.",neutral,0.7365286946296692
4345.92,"[Disgust] Uh... Hold on, Joy. We're gonna",disgust,0.9804563522338867
4347.8,- blow up this cliff? - Yep!,surprise,0.5484011173248291
4349.705,And then we'll ride an avalanche,neutral,0.5266864895820618
4351.767,of bad memories back to Headquarters?,neutral,0.49103304743766785
4353.377,Yeah!,surprise,0.4714649021625519
4354.507,And how do we keep the bad memories,neutral,0.8465989828109741
4356.145,from forming bad beliefs?,neutral,0.3017285168170929
4357.552,I don't know.,surprise,0.6272881031036377
4359.65,"Um, yeah! What could go wrong? I'm in!",anger,0.3656185269355774
4362.957,Ready?,neutral,0.7957932353019714
4364.162,- For Riley. - Let's do it.,neutral,0.7503119707107544
4365.294,"Here we come, Riley.",neutral,0.8543868660926819
4372.911,[explosion],surprise,0.4956144690513611
4374.045,[rumbling],neutral,0.27186352014541626
4375.779,[♪ thrilling music playing],joy,0.9621039032936096
4381.124,Jump on!,neutral,0.658556342124939
4382.898,[all grunt],disgust,0.41333502531051636
4384.395,[all screaming],anger,0.7261609435081482
4395.252,[grunting],disgust,0.5870199203491211
4400.867,[screams],fear,0.7690978646278381
4405.68,[Riley grunts],disgust,0.7054954171180725
4407.179,- Come on! - [grunts],neutral,0.3707592189311981
4409.278,"Aw, man!",surprise,0.7597833275794983
4410.414,[Riley grunts],disgust,0.7054954171180725
4411.918,[Riley echoing] <i>I'm not good enough.</i>,sadness,0.9017020463943481
4413.621,[Anxiety] <i>You have to score!</i>,fear,0.9681376814842224
4415.49,[players shouting],anger,0.5519288778305054
4417.394,[both grunt],disgust,0.47825106978416443
4419.541,[Grace exclaims],joy,0.622459352016449
4421.508,"[Riley grunts, groans in frustration]",anger,0.8989527225494385
4423.582,[blows whistle],neutral,0.45845821499824524
4424.744,"Andersen, penalty box, two minutes.",anger,0.580913782119751
4428.018,No!,anger,0.5688469409942627
4429.519,"Grace, are you okay?",anger,0.48841598629951477
4431.829,[panting],disgust,0.4002476632595062
4435.232,We hurt Grace.,sadness,0.8864942789077759
4436.405,It all happened so fast. I didn't even see her.,surprise,0.7645458579063416
4439.613,[Riley panting],neutral,0.6158643364906311
4445.687,[Riley echoing] <i>I'm not good enough.</i>,sadness,0.9017020463943481
4447.323,"Oh, no. What did I do?",surprise,0.6647125482559204
4449.063,[breathing heavily],disgust,0.7270299196243286
4451.229,"No, no.",neutral,0.42817169427871704
4453.336,"I can fix it, I can fix it.",neutral,0.7024324536323547
4455.471,[heart palpitating],sadness,0.8852719664573669
4457.541,[memories clattering],neutral,0.5809025764465332
4463.828,[Sense of Self warbling],disgust,0.5435500741004944
4472.512,[gasps],neutral,0.8055470585823059
4473.581,[grunting],disgust,0.5870199203491211
4482.532,[grunts],neutral,0.6844353079795837
4487.742,[Disgust gasping],disgust,0.9797229170799255
4489.67,"[Joy grunts, gasps]",disgust,0.6394163966178894
4491.275,[coughing],disgust,0.7741342782974243
4493.88,"[teacher] <i>I expected better, Riley.</i>",neutral,0.6269128322601318
4496.692,Wait... No!,anger,0.27255481481552124
4499.094,[grunts] Come on.,neutral,0.7179756760597229
4501.698,[Riley echoing] <i>I'm not good enough.</i>,sadness,0.9017020463943481
4503.838,"Come on, Riley.",neutral,0.7708725333213806
4505.237,Get it together.,anger,0.5823867321014404
4506.477,"[Anxiety] Come on, Riley, get it together.",fear,0.832114577293396
4508.074,- <i>I'm not good enough.</i> - [palpitations intensify],sadness,0.9251006245613098
4510.778,"You have to score, Riley!",anger,0.49911513924598694
4513.054,Or this will all,neutral,0.939863383769989
4514.05,- have been for nothing! - [whooshing],surprise,0.9196667671203613
4515.42,"Anxiety, you're putting too much pressure on her.",fear,0.8084800839424133
4517.36,[Envy grunts],disgust,0.4732719361782074
4526.41,[grunting],disgust,0.5870199203491211
4527.787,[all grunting],disgust,0.5789402723312378
4529.852,- [hyperventilating] - [heart palpitating],sadness,0.7686333060264587
4534.327,[whistle blows],anger,0.6146985292434692
4535.467,"[coach] Okay, let's take a breather!",anger,0.4986720383167267
4543.417,- [Joy gasps] - [buttons clacking],neutral,0.5233821868896484
4547.951,- Sadness! - Joy! Help!,sadness,0.8186547756195068
4550.8,[all grunting],disgust,0.5789402723312378
4552.43,Come on! We can do this!,anger,0.8481910824775696
4555.237,It's not working!,anger,0.5102922916412354
4556.668,It's Anxiety.,fear,0.7962060570716858
4559.379,[Joy groans in frustration],anger,0.9551668763160706
4561.754,[grunting],disgust,0.5870199203491211
4564.52,"[strains, grunts, yells]",anger,0.6758742928504944
4574.98,"Anxiety, stop! [gasps]",fear,0.9497513175010681
4583.021,You don't get to choose who Riley is.,neutral,0.879374086856842
4591.736,Anxiety...,fear,0.9049204587936401
4598.289,you need to let her go.,sadness,0.4030807316303253
4607.205,[grunts],neutral,0.6844353079795837
4617.06,[panting],disgust,0.4002476632595062
4622.733,[Sense of Self warbles],neutral,0.4000619947910309
4623.838,[Riley echoing] <i>I'm a good person.</i>,joy,0.9058786034584045
4626.174,- [breathing heavily] - [heart palpitating rapidly],sadness,0.8458787798881531
4637.134,[Anxiety] Joy.,fear,0.7545290589332581
4638.762,I'm sorry.,sadness,0.9113796353340149
4641.51,I was just trying to protect her.,neutral,0.6758698225021362
4645.909,But you're right.,neutral,0.6798719167709351
4648.05,We don't get to choose who Riley is.,neutral,0.880906343460083
4656.33,We keep the best and toss the rest.,neutral,0.9334579110145569
4672.702,- [blows whistle] - <i>Twenty-eight!</i>,neutral,0.5398833751678467
4673.768,"<i>Andersen, tripping!</i>",surprise,0.5964754223823547
4674.866,[trilling],neutral,0.9144841432571411
4679.183,[Riley grunts],disgust,0.7054954171180725
4681.748,[screams],fear,0.7690978646278381
4683.357,[trilling intensifies],neutral,0.38136616349220276
4686.963,- [groaning] - [heart palpitating rapidly],sadness,0.8351687788963318
4693.441,[warbling],neutral,0.6213586926460266
4698.347,[Riley echoing] <i>I'm a good person.</i>,joy,0.9058786034584045
4706.566,[shatters],anger,0.2761926054954529
4707.669,Joy! What are you doing?,surprise,0.695465087890625
4709.106,- [breathing rapidly] - [heart palpitating rapidly],sadness,0.5229242444038391
4720.631,[Riley echoing] <i>I'm selfish.</i>,anger,0.8505909442901611
4723.204,<i>I'm kind.</i>,neutral,0.7225653529167175
4725.705,<i>I'm not good enough.</i>,sadness,0.9422892928123474
4728.578,<i>I'm a good person.</i>,joy,0.9581210017204285
4730.378,- <i>I need to fit in... - [panting]</i>,sadness,0.5125387907028198
4732.756,[Riley] <i>...but I want to be myself.</i>,sadness,0.8782987594604492
4735.021,"<i>I'm brave, but I get scared.</i>",fear,0.990809440612793
4737.193,<i>Success is everything. I make mistakes.</i>,neutral,0.5049192905426025
4739.162,<i>I'm nice. I'm mean.</i>,joy,0.7290988564491272
4740.569,<i>I'm a good friend.</i>,joy,0.9773722290992737
4741.674,<i>I'm a terrible friend. I am strong.</i>,fear,0.9740402698516846
4742.742,<i>I'm weak. I need help sometimes.</i>,sadness,0.7400781512260437
4745.209,- [breathing rapidly] - [palpitations recede],neutral,0.6086485385894775
4746.677,[exhales],neutral,0.9174379706382751
4747.877,[gasps],neutral,0.8055470585823059
4756.435,[breathing rapidly],fear,0.6214252710342407
4767.62,[exhales],neutral,0.9174379706382751
4777.907,"[inhales deeply, exhales]",neutral,0.4732857346534729
4793.375,[players clamoring],neutral,0.861699104309082
4798.911,[sighs],disgust,0.4457285702228546
4802.292,[door opens],neutral,0.8056136965751648
4803.591,"Riley, you okay?",anger,0.4204671084880829
4814.48,Yeah.,neutral,0.8143123984336853
4815.814,I mean... no.,disgust,0.48919743299484253
4821.862,I was such a jerk to you guys.,disgust,0.5214827656745911
4825.402,"When you guys told me you were going to a different school,",neutral,0.5001083016395569
4828.443,I freaked out.,fear,0.9131878018379211
4829.743,And... [sighs],sadness,0.6542797088623047
4833.618,I'm so sorry.,sadness,0.9676152467727661
4837.39,If you don't want to be friends anymore...,sadness,0.7674822211265564
4840.796,I get it.,neutral,0.6302219033241272
4842.799,But...,neutral,0.6562267541885376
4844.04,I really hope that you can forgive me.,sadness,0.35914096236228943
4847.644,Someday.,sadness,0.42662209272384644
4861.974,[♪ hopeful music playing],joy,0.7445209622383118
4875.261,[coach blows whistle],anger,0.4421006441116333
4876.399,"- [coach] Let's go, ladies! - Come on.",joy,0.5059218406677246
4877.773,We've got a game to finish.,neutral,0.9081103801727295
4891.833,"[faint chiming, clinking]",anger,0.5478571057319641
4894.538,[gasps],neutral,0.8055470585823059
4908.433,Joy...,neutral,0.4686362147331238
4909.701,Riley wants you.,neutral,0.9026114344596863
4935.685,[sighs],disgust,0.4457285702228546
4938.616,[players clamoring],neutral,0.861699104309082
4942.998,[players cheering],joy,0.9794027209281921
4947.039,[Valentina] Riley!,surprise,0.666572093963623
4949.377,[♪ uplifting music playing],joy,0.9575865864753723
4992.489,[Sofia] Yes!,surprise,0.35261595249176025
4994.131,[player] Whoo!,surprise,0.8880293965339661
4995.166,[players laughing],joy,0.8320737481117249
5013.097,- [indistinct chatter] - [all laughing],joy,0.8394001126289368
5015.711,"Hey, Minnesota,",neutral,0.4419327676296234
5016.94,how long are you gonna stare at your phone?,anger,0.7052748799324036
5018.046,It's almost 2:00.,neutral,0.675244152545929
5019.417,Coach is gonna post the list any minute.,neutral,0.9323487877845764
5021.246,- Okay. 2:00 p.m. That's in... - Six minutes.,neutral,0.6423586010932922
5023.657,And what happens if we don't become a Fire Hawk?,neutral,0.5255081057548523
5025.221,"Well, thanks for asking, Joy. I'll tell you.",joy,0.48507991433143616
5028.259,"First, Mom and Dad are very disappointed.",sadness,0.8543118238449097
5030.036,"We don't go pro,",neutral,0.37445300817489624
5031.265,and we find work as an ethnomusicologist...,neutral,0.7293843030929565
5032.576,even though we don't really know what that is.,neutral,0.5447531938552856
5033.742,"We have no friends, and we die alone.",sadness,0.9744327664375305
5035.908,"- [screams] - Okay, okay.",fear,0.49773022532463074
5037.253,None of that is happening right now.,neutral,0.804853081703186
5039.251,- Is it? - No.,surprise,0.6225892305374146
5040.726,Great! So why don't we take a seat in our special chair.,joy,0.8465201258659363
5043.466,"Yeah, that's a great idea. [sighs in relief]",joy,0.8457767963409424
5046.102,See? Isn't that better?,surprise,0.3462892174720764
5047.472,"[distorted] Oh, yeah, that's the stuff.",disgust,0.6185088157653809
5049.874,We can't control whether Riley makes the team.,neutral,0.9115468859672546
5052.279,But what can we control?,neutral,0.5975738763809204
5053.979,"- Well, um... Oh! - [cup clattering]",surprise,0.3011264503002167
5055.38,Riley has a Spanish test tomorrow. We need to study.,neutral,0.7278679013252258
5057.717,Oh! You're right.,surprise,0.7218981981277466
5058.756,- We totally... - <i>Olvidamos!</i>,surprise,0.5534707903862
5059.956,"- What's that mean? - ""Forgot.""",surprise,0.34759923815727234
5061.467,[Fear] Someone paid attention in class.,fear,0.9818254709243774
5062.7,[Disgust] I never would've thought of that.,disgust,0.9853972792625427
5064.134,- You're clearly an expert. - [Envy] <i>Muchas gracias.</i>,neutral,0.8156607151031494
5064.874,"Oh, thanks, guys.",joy,0.6106730103492737
5065.933,"Plus, we followed our new",neutral,0.9281649589538574
5067.103,varsity caliber training program.,neutral,0.7278189659118652
5069.347,"Oh, I wish I thought of that.",surprise,0.7106332778930664
5070.92,"Newsflash, you did!",surprise,0.847571611404419
5072.421,"Wait, you're right, I did. [chuckles]",neutral,0.912676215171814
5074.316,I'm jealous of myself. Thanks for the reminder.,anger,0.3719547688961029
5076.856,[male voice] You're welcome!,joy,0.4297226071357727
5078.127,"- Who said that? - It's my new buddy, Pouchy.",surprise,0.7469491362571716
5080.467,"Hi, everybody. I'm Pouchy!",joy,0.7602896690368652
5082.439,Confetti if we make the team!,joy,0.3570083677768707
5084.236,- Good idea. Ah! - [party horn blows],joy,0.9312387704849243
5085.911,"That's great, but either way, we love our girl.",joy,0.8732377886772156
5088.482,Confetti if we don't!,anger,0.8819788694381714
5090.016,- [party horn blows] - [Fear coughs],fear,0.9818691611289978
5091.424,- [phone vibrates] - [gasps],neutral,0.6462815403938293
5092.82,"Oh, is it Coach's email?",surprise,0.7964884638786316
5094.43,No. It's Bree and Grace. [chuckles],neutral,0.910677433013916
5097.004,Aw. I miss those girls.,sadness,0.9687073826789856
5099.442,"Oh. Remember when Bree and Grace,",neutral,0.8226184248924255
5102.107,- and us used to... - You're still early.,neutral,0.497464120388031
5103.515,"- No, no, no. Too early. - Go downstairs.",fear,0.3724522888660431
5105.145,I'll just be downstairs if you need me.,neutral,0.9222038388252258
5107.885,[Joy] <i>It's 3 minutes to 2:00.</i>,neutral,0.889305591583252
5109.385,- She's got this. - 'Cause she's got us.,neutral,0.29266828298568726
5111.831,"Ooh, yeah! Right? 'Cause she's... [nervously] Maybe?",fear,0.9387051463127136
5117.507,"All right, Embarrassment.",disgust,0.9579238295555115
5119.239,"Everybody, look at Embarrassment!",disgust,0.9325067400932312
5121.919,[whimpers],disgust,0.4033295214176178
5123.246,"Hey, look, if you don't make it this year,",anger,0.5686585903167725
5125.357,there's always next year.,neutral,0.9389039278030396
5126.763,I know.,neutral,0.3984002470970154
5128.191,- I love our girl. - How could you not?,surprise,0.8196490406990051
5130.763,<i>She's super smart.</i>,neutral,0.7132455110549927
5132.306,[Sadness] <i>And great at hockey.</i>,sadness,0.9870800375938416
5133.74,[Disgust] <i>She's really creative.</i>,disgust,0.9740081429481506
5135.27,"She can be bored, but never boring.",sadness,0.6254573464393616
5137.673,But she can be a little sarcastic from time to time.,neutral,0.44060128927230835
5140.513,[Fear] <i>She can have really bad ideas.</i>,fear,0.9835284948348999
5143.554,"[Anger] <i>Occasionally, she can do the wrong thing.</i>",anger,0.9760294556617737
5146.559,"[Joy] <i>And sometimes, she can be too hard on herself.</i>",sadness,0.3198438584804535
5149.839,<i>But every bit of Riley makes her who she is.</i>,neutral,0.9041191935539246
5153.447,<i>And we love all of our girl.</i>,joy,0.6292432546615601
5157.115,"<i>Every messy, beautiful piece of her.</i>",sadness,0.4878895580768585
5161.055,- [phone vibrates] - [gasps],neutral,0.6462815403938293
5166.405,[♪ hopeful music ends],joy,0.6240639090538025
5172.979,[♪ upbeat music playing],joy,0.9683204889297485
5189.978,"So, Riley, how was camp?",neutral,0.801258385181427
5193.057,"Okay, we talked about this. We tell them everything.",neutral,0.8910568356513977
5196.064,Uh...,neutral,0.7905620336532593
5197.366,But what about sneaking,neutral,0.830341100692749
5198.693,- into Coach's office? - What about hitting Grace?,surprise,0.5567226409912109
5199.803,- Remember the lying? - Are we gonna,anger,0.36510729789733887
5200.704,tell her about the Fire Hawks?,neutral,0.6043026447296143
5201.874,- She doesn't need to know. - Objection.,neutral,0.7159903049468994
5203.412,<i>Pardon. Excusez moi.</i>,neutral,0.6963172554969788
5204.807,[console chimes],neutral,0.9130675196647644
5205.908,It was good.,joy,0.9620683789253235
5208.814,"She goes away for three days and all we get is, ""good""?",neutral,0.9081606268882751
5212.256,And what about the red in her hair?,neutral,0.29659807682037354
5213.496,Did she join a gang?,neutral,0.4239904284477234
5214.829,"Welcome back, Anxiety.",fear,0.8739162087440491
5217.909,"She goes away for three days and all we get is, ""good""?",neutral,0.9081606268882751
5222.31,Yeah. Sounds right. Back to the game.,neutral,0.8825693130493164
5224.711,"[commentator] <i>With a nice pass over to Reeves,</i>",neutral,0.877837598323822
5226.688,<i>comes across center ice.</i>,neutral,0.510219931602478
5228.421,"<i>Down to the line. Oh, what a move!</i>",surprise,0.874793529510498
5231.027,[♪ upbeat music continues],joy,0.9519127011299133
5329.32,[♪ mysterious music playing],fear,0.39518722891807556
5377.38,[♪ dramatic music playing],joy,0.6396477818489075
5417.459,[♪ pleasant music playing],joy,0.9639920592308044
5459.543,[♪ thrilling music playing],joy,0.9621039032936096
5514.486,[♪ thrilling music continues],joy,0.9657809138298035
5566.819,[♪ melancholic music playing],sadness,0.9395628571510315
5591.637,[♪ captivating music playing],joy,0.967587947845459
5646.448,[♪ enchanting music playing],joy,0.936810314655304
5691.335,"Okay, Deep Dark Secret.",neutral,0.6177796125411987
5693.832,It's time.,neutral,0.7069796919822693
5695.175,[groans],neutral,0.9251315593719482
5696.51,It's okay. Come on.,anger,0.3895801603794098
5700.186,[mumbling],neutral,0.38028815388679504
5702.357,"Okay. Let it go, buddy.",anger,0.47388747334480286
5704.789,What's the secret?,neutral,0.5066686868667603
5706.66,[sighs wearily],sadness,0.4644487202167511
5708.402,We burn hole in rug.,anger,0.754162609577179
5711.507,Really? That's it? Whew!,surprise,0.9179185628890991
5713.375,I thought you were gonna say the time we peed in the pool.,neutral,0.32459110021591187
5715.913,"- [whimpers] - Oh, no, wait.",disgust,0.41928645968437195
5720.292,And he's gone.,neutral,0.3881433606147766
