line,emotion,score
"Yeah, yeah, that's fine.",neutral,0.43861961364746094
"Did you, um, sleep last night?",neutral,0.5144570469856262
"No, how could I?",surprise,0.6088303923606873
Big game today!,joy,0.4391094446182251
You mean the camp scrimmage?,surprise,0.382065087556839
See? I told you,surprise,0.6539777517318726
not to freak her out.,fear,0.40577206015586853
"You're all good, okay?",neutral,0.3694799840450287
I see you're in your zone.,surprise,0.4556826055049896
Get ready to score some goals.,neutral,0.8554366230964661
Yeah! I will!,anger,0.7034324407577515
Val scored two goals,joy,0.7690941691398621
in the scrimmage,fear,0.29657530784606934
to become a Fire Hawk.,fear,0.696131706237793
And you know,neutral,0.7562380433082581
what's better than two?,surprise,0.8477800488471985
- Three!,surprise,0.5301271080970764
- Three!,surprise,0.5301271080970764
I was just about to say that.,neutral,0.8089417815208435
We were about to say that,neutral,0.6256972551345825
at the same time.,surprise,0.625445544719696
But how are we gonna score,neutral,0.5485897660255432
three goals?,surprise,0.9161584377288818
The new Riley,neutral,0.885317862033844
will handle anything.,neutral,0.47417259216308594
And I think this,neutral,0.550874650478363
is the finishing touch.,neutral,0.758007824420929
[panel chimes],neutral,0.8790956735610962
I'll be right back.,neutral,0.9285252094268799
[grunting],disgust,0.5870199203491211
Come on!,anger,0.7241723537445068
- We're so close.,surprise,0.597123384475708
- [all grunting],neutral,0.6492214202880859
The Sense of Self is just,neutral,0.8628281950950623
on top of that mount... [gasps],neutral,0.6159862279891968
That is a lot.,neutral,0.7109581232070923
This is more than I remember,neutral,0.6031666994094849
sending back here.,neutral,0.42769357562065125
"Oh, when she walked into",surprise,0.6086458563804626
that glass door at that party.,disgust,0.3517540395259857
Oof!,disgust,0.45278558135032654
"Yeah, and breaking",anger,0.5878333449363708
Grandma's favorite plate.,neutral,0.4893037676811218
Thank goodness,joy,0.4846523404121399
these aren't part of her.,neutral,0.7685757279396057
- [Fear] Phew!,fear,0.8489786982536316
"- [Disgust] Oh, yeah.",disgust,0.9842656850814819
[giggling],disgust,0.613788366317749
[crackling],anger,0.5072534084320068
[squeals],neutral,0.6082695722579956
[grunts] There it is.,neutral,0.8356066346168518
[grunting],disgust,0.5870199203491211
[warbling],neutral,0.6213586926460266
"[Riley echoing, fading]",neutral,0.32788917422294617
<i>I'm a good person.</i>,joy,0.9581210017204285
"Oh, no.",disgust,0.23084723949432373
[Anxiety panting],fear,0.8605377674102783
"Yes. Come on, come on.",anger,0.42273131012916565
Here we go!,joy,0.5272075533866882
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
What?,surprise,0.9222372174263
[echoing] <i>I'm not good enough.</i>,sadness,0.9163985848426819
[ground rumbling],fear,0.22660647332668304
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
- [Embarrassment whimpering],disgust,0.9224136471748352
- Are you sure...,surprise,0.6260949373245239
Don't worry.,fear,0.7087680697441101
It's just that she knows that,neutral,0.9512524008750916
there's always room,neutral,0.8973367214202881
for self-improvement.,neutral,0.5778678059577942
She'll be fine.,neutral,0.8745251893997192
"Sadness,",sadness,0.9749632477760315
we have the Sense of Self.,neutral,0.8847246766090393
[over radio] <i>Bring us back!</i>,neutral,0.5316370129585266
"- <i>Sadness, do you copy?</i>",sadness,0.9837170839309692
- [struggling],fear,0.9776753783226013
Psst. Psst!,neutral,0.41543617844581604
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
Oh...,neutral,0.6805174946784973
"Okay, I can work with this.",neutral,0.7739794850349426
I just need to recalibrate,neutral,0.8493057489395142
the console and make sure,neutral,0.9316644668579102
it's ready.,neutral,0.8748700022697449
Just no more surprises.,surprise,0.47899168729782104
"Okay, this one goes here.",neutral,0.8644486665725708
Check.,neutral,0.9530041813850403
That one goes there.,neutral,0.9275446534156799
Check.,neutral,0.9530041813850403
Not exactly there.,neutral,0.7614964246749878
Here.,neutral,0.9620909094810486
Come on.,anger,0.4805103838443756
Turn it up a little bit.,neutral,0.9318135976791382
It's got to be,neutral,0.8344298005104065
absolutely perfect.,neutral,0.529430627822876
That one is definitely wrong.,disgust,0.5586853623390198
What is happening?,surprise,0.792202889919281
- [radio chirps],joy,0.6630391478538513
"- [Joy] <i>Sadness, now!</i>",sadness,0.9830198884010315
[screaming],fear,0.9269857406616211
[pipes clang],neutral,0.7653909921646118
[clattering],disgust,0.7017748951911926
Oh...,neutral,0.6805174946784973
Joy...,neutral,0.4686362147331238
"- Oh, no!",surprise,0.5286977887153625
- Uh...,neutral,0.8560205698013306
[pipes clattering],anger,0.32832542061805725
[all scream],anger,0.6554564237594604
[memories clattering],neutral,0.5809025764465332
[Riley distorted],disgust,0.437246173620224
<i>I'm a good person.</i>,joy,0.9581210017204285
[echoing],neutral,0.9073797464370728
<i>I'm not good enough.</i>,sadness,0.9422892928123474
That was our only way back.,neutral,0.9292506575584412
- What do we do?,surprise,0.36119744181632996
- We were so close.,surprise,0.7073046565055847
Joy. Joy!,joy,0.7928696274757385
Where are you going?,neutral,0.46486973762512207
- [blows whistle],neutral,0.6015510559082031
- <i>Twenty-eight!</i>,surprise,0.489419549703598
"<i>Andersen, tripping!</i>",surprise,0.5964754223823547
- [blows whistle],neutral,0.6015510559082031
- <i>Twenty-eight!</i>,surprise,0.489419549703598
"<i>Andersen, tripping!</i>",surprise,0.5964754223823547
[rewinding],neutral,0.9124090671539307
[fast-forwarding],neutral,0.9149642586708069
- [blows whistle],neutral,0.6015510559082031
- <i>Twenty-eight!</i>,surprise,0.489419549703598
"- <i>Andersen, tripping!</i>",surprise,0.5230450630187988
- [sighs],sadness,0.8399519920349121
[teacher],disgust,0.4603329002857208
"<i>I expected better, Riley.</i>",neutral,0.6915329694747925
- [fast-forwarding],neutral,0.9155849814414978
"- [Joy pants, stutters]",neutral,0.4463304281234741
That's not...,neutral,0.8350673317909241
"[stutters, pants]",neutral,0.6896315813064575
- What...,surprise,0.5586024522781372
- [memories overlapping],neutral,0.7915894389152527
"Come on, please.",neutral,0.3166568875312805
What am I missing?,neutral,0.3678527772426605
[Riley distorted],disgust,0.437246173620224
<i>I'm a good person.</i>,joy,0.9581210017204285
[Sense of Self warbles],neutral,0.4000619947910309
Joy...,neutral,0.4686362147331238
so what do we do now?,surprise,0.41503268480300903
I don't know.,surprise,0.6272881031036377
I don't know,surprise,0.7713064551353455
how to stop Anxiety.,fear,0.9415761232376099
Maybe we can't.,neutral,0.8604363203048706
Maybe this is what happens,neutral,0.9103336334228516
when you grow up.,neutral,0.4011975824832916
You feel less joy.,joy,0.9286552667617798
But I do know this.,neutral,0.7312774658203125
Riley will never be herself,neutral,0.7277697920799255
if we don't get this,anger,0.5003730654716492
back to Headquarters.,neutral,0.8937566876411438
Fast.,neutral,0.783185601234436
How?,surprise,0.914523720741272
[blows whistle],neutral,0.45845821499824524
"Have a good game, Riley.",neutral,0.6309183835983276
You too.,neutral,0.9028905630111694
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
[players grunting],disgust,0.7927693724632263
[Riley grunting],disgust,0.7021637558937073
[player] Whoa!,surprise,0.9051578044891357
"Yes! Go, go, go!",anger,0.8232344388961792
"[Dani] Riley, I'm open.",neutral,0.6506820321083069
"Pass it, pass it!",anger,0.8658353686332703
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
[Riley grunts],disgust,0.7054954171180725
- [buzzer sounds],joy,0.4625745415687561
"- Yeah, Michigan!",surprise,0.3589896261692047
Leave some,neutral,0.9348061084747314
"for the rest of us, huh?",neutral,0.4008694589138031
"Yes! One down, two to go.",neutral,0.48653823137283325
"[Disgust] Okay, so how do we",disgust,0.9565085768699646
get our Sense of Self,neutral,0.7489278316497803
from here to there?,neutral,0.5095517635345459
[Anger groans],anger,0.9507935643196106
"I have an idea,",neutral,0.7597933411598206
but I really don't like it.,sadness,0.6279470920562744
"Anger, Riley needs us.",anger,0.9857775568962097
"Oh, Pouchy!",surprise,0.35218361020088196
[echoing],neutral,0.9073797464370728
"Well, what are you",neutral,0.5541206002235413
waiting for? Say the words!,surprise,0.43151676654815674
"Oh, Pouchy!",surprise,0.35218361020088196
[echoing],neutral,0.9073797464370728
[♪ amusing music plays],joy,0.9668135643005371
"Hi, everybody. I'm Pouchy!",joy,0.7602896690368652
We know.,neutral,0.7751092314720154
"Pouchy, we need to",neutral,0.8111585378646851
get back to Headquarters.,neutral,0.9498305320739746
Do you have anything,neutral,0.9105376601219177
that can help us?,neutral,0.7760574817657471
I have lots of items.,neutral,0.9097098112106323
Which one do you think,neutral,0.6685572266578674
will work the best?,neutral,0.8350186347961426
"A roll of tape,",neutral,0.4273535907268524
- a rubber ducky...,neutral,0.4631032645702362
- [Anger] No time!,anger,0.9834365844726562
- [Pouchy gagging],disgust,0.8592178821563721
- Huh?,surprise,0.9447968006134033
Hmm.,neutral,0.8234972357749939
"Seriously, Pouchy? Dynamite?",surprise,0.8826478123664856
"Don't you have, like,",neutral,0.3762402832508087
a jetpack or a plane,neutral,0.6447153687477112
or something,neutral,0.6435843110084534
that's going to help us?,surprise,0.8068526983261108
"What do you think,",neutral,0.7513981461524963
I have everything in here?,surprise,0.8325808644294739
"I offered you the rubber ducky,",neutral,0.7812175750732422
I offered you the tape.,neutral,0.7752899527549744
I know what to do.,neutral,0.6965652108192444
But we're gonna need,neutral,0.7583033442497253
a lot more dynamite.,joy,0.2992353141307831
You know what? Good luck...,neutral,0.49287116527557373
[gagging],disgust,0.5861393809318542
[players shouting indistinctly],fear,0.574642539024353
"[Anxiety] <i>Come on, Riley.",fear,0.9783018827438354
Get the puck!</i>,anger,0.49683064222335815
"Take it, take it!",anger,0.9113757610321045
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
[Riley grunting],disgust,0.7021637558937073
"Michigan, what are you doing?",surprise,0.7881354093551636
We're on the same team!,surprise,0.6071583032608032
[panting],disgust,0.4002476632595062
[Riley grunts],disgust,0.7054954171180725
[buzzer sounds],neutral,0.49746623635292053
Yes!,anger,0.5300906896591187
"Well, Dani might be",neutral,0.9522638916969299
"a little mad at us,",anger,0.8469752669334412
but they'll all forgive us,neutral,0.4956693649291992
when we make the team.,joy,0.8771489858627319
"Come on, Riley. One more goal.",neutral,0.7365286946296692
"[Disgust] Uh... Hold on, Joy.",disgust,0.9817703366279602
We're gonna,neutral,0.47242239117622375
- blow up this cliff?,surprise,0.5379672050476074
- Yep!,joy,0.40486493706703186
And then we'll ride an avalanche,neutral,0.5266864895820618
of bad memories,sadness,0.9348143339157104
back to Headquarters?,surprise,0.5353440046310425
Yeah!,surprise,0.4714649021625519
And how do we,neutral,0.8650431632995605
keep the bad memories,neutral,0.74591463804245
from forming bad beliefs?,neutral,0.3017285168170929
I don't know.,surprise,0.6272881031036377
"Um, yeah! What could go wrong?",anger,0.5054544806480408
I'm in!,surprise,0.7822710871696472
Ready?,neutral,0.7957932353019714
- For Riley.,neutral,0.6485558152198792
- Let's do it.,neutral,0.6841289401054382
"Here we come, Riley.",neutral,0.8543868660926819
[explosion],surprise,0.4956144690513611
[rumbling],neutral,0.27186352014541626
[♪ thrilling music playing],joy,0.9621039032936096
Jump on!,neutral,0.658556342124939
[all grunt],disgust,0.41333502531051636
[all screaming],anger,0.7261609435081482
[grunting],disgust,0.5870199203491211
[screams],fear,0.7690978646278381
[Riley grunts],disgust,0.7054954171180725
- Come on!,joy,0.3405129909515381
- [grunts],neutral,0.6446436643600464
"Aw, man!",surprise,0.7597833275794983
[Riley grunts],disgust,0.7054954171180725
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
[Anxiety] <i>You have to score!</i>,fear,0.9681376814842224
[players shouting],anger,0.5519288778305054
[both grunt],disgust,0.47825106978416443
[Grace exclaims],joy,0.622459352016449
"[Riley grunts, groans",disgust,0.837434709072113
in frustration],anger,0.9557074308395386
[blows whistle],neutral,0.45845821499824524
"Andersen,",neutral,0.8188978433609009
"penalty box, two minutes.",neutral,0.8313007950782776
No!,anger,0.5688469409942627
"Grace, are you okay?",anger,0.48841598629951477
[panting],disgust,0.4002476632595062
We hurt Grace.,sadness,0.8864942789077759
It all happened so fast.,surprise,0.8401381373405457
I didn't even see her.,disgust,0.7719272971153259
[Riley panting],neutral,0.6158643364906311
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
"Oh, no. What did I do?",surprise,0.6647125482559204
[breathing heavily],disgust,0.7270299196243286
"No, no.",neutral,0.42817169427871704
"I can fix it, I can fix it.",neutral,0.7024324536323547
[heart palpitating],sadness,0.8852719664573669
[memories clattering],neutral,0.5809025764465332
[Sense of Self warbling],disgust,0.5435500741004944
[gasps],neutral,0.8055470585823059
[grunting],disgust,0.5870199203491211
[grunts],neutral,0.6844353079795837
[Disgust gasping],disgust,0.9797229170799255
"[Joy grunts, gasps]",disgust,0.6394163966178894
[coughing],disgust,0.7741342782974243
[teacher],disgust,0.4603329002857208
"<i>I expected better, Riley.</i>",neutral,0.6915329694747925
Wait... No!,anger,0.27255481481552124
[grunts] Come on.,neutral,0.7179756760597229
[Riley echoing],neutral,0.8419197201728821
<i>I'm not good enough.</i>,sadness,0.9422892928123474
"Come on, Riley.",neutral,0.7708725333213806
Get it together.,anger,0.5823867321014404
"[Anxiety] Come on, Riley,",fear,0.8844447135925293
get it together.,neutral,0.7679829597473145
- <i>I'm not good enough.</i>,sadness,0.9685052037239075
- [palpitations intensify],sadness,0.4071274995803833
"You have to score, Riley!",anger,0.49911513924598694
Or this will all,neutral,0.939863383769989
- have been for nothing!,surprise,0.5003244280815125
- [whooshing],surprise,0.7958216667175293
"Anxiety, you're putting",fear,0.7485653162002563
too much pressure on her.,sadness,0.4982285797595978
[Envy grunts],disgust,0.4732719361782074
[grunting],disgust,0.5870199203491211
[all grunting],disgust,0.5789402723312378
- [hyperventilating],neutral,0.5291513800621033
- [heart palpitating],sadness,0.9160833358764648
[whistle blows],anger,0.6146985292434692
"[coach] Okay,",neutral,0.5258080959320068
let's take a breather!,neutral,0.5844271779060364
- [Joy gasps],neutral,0.7310983538627625
- [buttons clacking],neutral,0.7034945487976074
- Sadness!,sadness,0.9779394268989563
- Joy! Help!,joy,0.9152107834815979
[all grunting],disgust,0.5789402723312378
Come on! We can do this!,anger,0.8481910824775696
It's not working!,anger,0.5102922916412354
It's Anxiety.,fear,0.7962060570716858
[Joy groans in frustration],anger,0.9551668763160706
[grunting],disgust,0.5870199203491211
"[strains, grunts, yells]",anger,0.6758742928504944
"Anxiety, stop! [gasps]",fear,0.9497513175010681
You don't get to choose,neutral,0.7694825530052185
who Riley is.,neutral,0.908322811126709
Anxiety...,fear,0.9049204587936401
you need to let her go.,sadness,0.4030807316303253
[grunts],neutral,0.6844353079795837
[panting],disgust,0.4002476632595062
[Sense of Self warbles],neutral,0.4000619947910309
[Riley echoing],neutral,0.8419197201728821
<i>I'm a good person.</i>,joy,0.9581210017204285
- [breathing heavily],disgust,0.6574811339378357
- [heart palpitating rapidly],sadness,0.7666430473327637
[Anxiety] Joy.,fear,0.7545290589332581
I'm sorry.,sadness,0.9113796353340149
I was just,neutral,0.7745875120162964
trying to protect her.,anger,0.5969988107681274
But you're right.,neutral,0.6798719167709351
We don't get to choose,neutral,0.7413832545280457
who Riley is.,neutral,0.908322811126709
We keep the best,neutral,0.9600294828414917
and toss the rest.,neutral,0.9098548889160156
- [blows whistle],neutral,0.6015510559082031
- <i>Twenty-eight!</i>,surprise,0.489419549703598
"<i>Andersen, tripping!</i>",surprise,0.5964754223823547
[trilling],neutral,0.9144841432571411
[Riley grunts],disgust,0.7054954171180725
[screams],fear,0.7690978646278381
[trilling intensifies],neutral,0.38136616349220276
- [groaning],neutral,0.60867840051651
- [heart palpitating rapidly],sadness,0.7666430473327637
[warbling],neutral,0.6213586926460266
[Riley echoing],neutral,0.8419197201728821
<i>I'm a good person.</i>,joy,0.9581210017204285
[shatters],anger,0.2761926054954529
Joy! What are you doing?,surprise,0.695465087890625
- [breathing rapidly],fear,0.49212515354156494
- [heart palpitating rapidly],sadness,0.7666430473327637
[Riley echoing],neutral,0.8419197201728821
<i>I'm selfish.</i>,anger,0.8800610303878784
<i>I'm kind.</i>,neutral,0.7225653529167175
<i>I'm not good enough.</i>,sadness,0.9422892928123474
<i>I'm a good person.</i>,joy,0.9581210017204285
- <i>I need to fit in...,neutral,0.5488108396530151
- [panting]</i>,anger,0.42103466391563416
[Riley],neutral,0.9115553498268127
<i>...but I want to be myself.</i>,sadness,0.8610841035842896
"<i>I'm brave, but I get scared.</i>",fear,0.990809440612793
<i>Success is everything.,neutral,0.8177395462989807
I make mistakes.</i>,sadness,0.5783064365386963
<i>I'm nice.,joy,0.8653970956802368
I'm mean.</i>,disgust,0.6741008162498474
<i>I'm a good friend.</i>,joy,0.9773722290992737
<i>I'm a terrible friend.,fear,0.9261012077331543
I am strong.</i>,joy,0.7512426376342773
<i>I'm weak.,neutral,0.43041303753852844
I need help sometimes.</i>,sadness,0.8333041071891785
- [breathing rapidly],fear,0.49212515354156494
- [palpitations recede],neutral,0.7798664569854736
[exhales],neutral,0.9174379706382751
[gasps],neutral,0.8055470585823059
[breathing rapidly],fear,0.6214252710342407
[exhales],neutral,0.9174379706382751
"[inhales deeply, exhales]",neutral,0.4732857346534729
[players clamoring],neutral,0.861699104309082
[sighs],disgust,0.4457285702228546
[door opens],neutral,0.8056136965751648
"Riley, you okay?",anger,0.4204671084880829
Yeah.,neutral,0.8143123984336853
I mean... no.,disgust,0.48919743299484253
I was such a jerk to you guys.,disgust,0.5214827656745911
When you guys told me you were,neutral,0.5860311985015869
"going to a different school,",surprise,0.4198320806026459
I freaked out.,fear,0.9131878018379211
And... [sighs],sadness,0.6542797088623047
I'm so sorry.,sadness,0.9676152467727661
If you don't want to,sadness,0.3711269497871399
be friends anymore...,sadness,0.6297814249992371
I get it.,neutral,0.6302219033241272
But...,neutral,0.6562267541885376
I really hope that,joy,0.7650332450866699
you can forgive me.,sadness,0.49818214774131775
Someday.,sadness,0.42662209272384644
[♪ hopeful music playing],joy,0.7445209622383118
[coach blows whistle],anger,0.4421006441116333
"- [coach] Let's go, ladies!",joy,0.6987099647521973
- Come on.,neutral,0.6968659162521362
We've got a game to finish.,neutral,0.9081103801727295
"[faint chiming, clinking]",anger,0.5478571057319641
[gasps],neutral,0.8055470585823059
Joy...,neutral,0.4686362147331238
Riley wants you.,neutral,0.9026114344596863
[sighs],disgust,0.4457285702228546
[players clamoring],neutral,0.861699104309082
[players cheering],joy,0.9794027209281921
[Valentina] Riley!,surprise,0.666572093963623
[♪ uplifting music playing],joy,0.9575865864753723
[Sofia] Yes!,surprise,0.35261595249176025
[player] Whoo!,surprise,0.8880293965339661
[players laughing],joy,0.8320737481117249
- [indistinct chatter],neutral,0.8050636649131775
- [all laughing],joy,0.7690793871879578
"Hey, Minnesota,",neutral,0.4419327676296234
how long are you gonna,neutral,0.753946840763092
stare at your phone?,surprise,0.5877588987350464
It's almost 2:00.,neutral,0.675244152545929
Coach is gonna post,neutral,0.7128691673278809
the list any minute.,neutral,0.9209049344062805
- Okay. 2:00 p.m. That's in...,neutral,0.6175187230110168
- Six minutes.,neutral,0.8322099447250366
And what happens if we don't,neutral,0.541277289390564
become a Fire Hawk?,surprise,0.7272528409957886
"Well, thanks for asking, Joy.",joy,0.5992041826248169
I'll tell you.,neutral,0.7658652067184448
"First, Mom and Dad",neutral,0.6736381649971008
are very disappointed.,sadness,0.9634372591972351
"We don't go pro,",neutral,0.37445300817489624
and we find work,neutral,0.620816171169281
as an ethnomusicologist...,fear,0.5376337766647339
even though we don't,neutral,0.7385087013244629
really know what that is.,surprise,0.7784542441368103
"We have no friends,",sadness,0.9640669822692871
and we die alone.,sadness,0.8890327215194702
- [screams],fear,0.83236163854599
"- Okay, okay.",neutral,0.41200193762779236
None of that,neutral,0.8013016581535339
is happening right now.,neutral,0.8130272030830383
- Is it?,surprise,0.7314860224723816
- No.,neutral,0.8451887965202332
Great! So why don't we take,joy,0.9040970802307129
a seat in our special chair.,neutral,0.3955715000629425
"Yeah, that's a great idea.",joy,0.8743463158607483
[sighs in relief],sadness,0.4885626435279846
See? Isn't that better?,surprise,0.3462892174720764
"[distorted] Oh, yeah,",neutral,0.4462330639362335
that's the stuff.,disgust,0.4908197522163391
We can't control whether Riley,neutral,0.8719266057014465
makes the team.,neutral,0.4414815306663513
But what can we control?,neutral,0.5975738763809204
"- Well, um... Oh!",joy,0.27568188309669495
- [cup clattering],anger,0.32312101125717163
Riley has a Spanish test,neutral,0.7574906945228577
tomorrow. We need to study.,sadness,0.7580193877220154
Oh! You're right.,surprise,0.7218981981277466
- We totally...,neutral,0.42899513244628906
- <i>Olvidamos!</i>,surprise,0.6354122161865234
- What's that mean?,surprise,0.9216481447219849
"- ""Forgot.""",neutral,0.5436387062072754
[Fear] Someone paid attention,fear,0.9873600602149963
in class.,neutral,0.7146723866462708
[Disgust] I never would've,disgust,0.9788493514060974
thought of that.,surprise,0.5258674025535583
- You're clearly an expert.,neutral,0.7535592317581177
- [Envy] <i>Muchas gracias.</i>,neutral,0.5736033320426941
"Oh, thanks, guys.",joy,0.6106730103492737
"Plus, we followed our new",neutral,0.9281649589538574
varsity caliber,neutral,0.8874205350875854
training program.,neutral,0.7593073844909668
"Oh, I wish I thought of that.",surprise,0.7106332778930664
"Newsflash, you did!",surprise,0.847571611404419
"Wait, you're right, I did.",neutral,0.9122059941291809
[chuckles],neutral,0.7589215636253357
I'm jealous of myself.,anger,0.8203070759773254
Thanks for the reminder.,neutral,0.666779637336731
[male voice] You're welcome!,joy,0.4297226071357727
- Who said that?,surprise,0.9273584485054016
"- It's my new buddy, Pouchy.",joy,0.3490399420261383
"Hi, everybody. I'm Pouchy!",joy,0.7602896690368652
Confetti if we make the team!,joy,0.3570083677768707
- Good idea. Ah!,joy,0.9358618259429932
- [party horn blows],anger,0.36721423268318176
"That's great, but either way,",joy,0.8653178811073303
we love our girl.,joy,0.8134862780570984
Confetti if we don't!,anger,0.8819788694381714
- [party horn blows],anger,0.36721423268318176
- [Fear coughs],fear,0.975104570388794
- [phone vibrates],neutral,0.6567909717559814
- [gasps],neutral,0.6995549201965332
"Oh, is it Coach's email?",surprise,0.7964884638786316
No. It's Bree and Grace.,neutral,0.9313008785247803
[chuckles],neutral,0.7589215636253357
Aw. I miss those girls.,sadness,0.9687073826789856
Oh. Remember when,neutral,0.7641184329986572
"Bree and Grace,",neutral,0.8232331871986389
- and us used to...,neutral,0.648892343044281
- You're still early.,neutral,0.8347623944282532
"- No, no, no. Too early.",neutral,0.3298783004283905
- Go downstairs.,neutral,0.8449880480766296
I'll just be downstairs,neutral,0.9145044088363647
if you need me.,neutral,0.8408070206642151
[Joy] <i>It's 3 minutes to 2:00.</i>,neutral,0.889305591583252
- She's got this.,surprise,0.5524106621742249
- 'Cause she's got us.,anger,0.35770633816719055
"Ooh, yeah! Right? 'Cause",surprise,0.38260915875434875
she's... [nervously] Maybe?,fear,0.9200629591941833
"All right, Embarrassment.",disgust,0.9579238295555115
"Everybody,",neutral,0.8906213045120239
look at Embarrassment!,disgust,0.9452715516090393
[whimpers],disgust,0.4033295214176178
"Hey, look, if you don't",anger,0.5777567625045776
"make it this year,",neutral,0.8888104557991028
there's always next year.,neutral,0.9389039278030396
I know.,neutral,0.3984002470970154
- I love our girl.,joy,0.9513839483261108
- How could you not?,surprise,0.9365837574005127
<i>She's super smart.</i>,neutral,0.7132455110549927
[Sadness] <i>And great at hockey.</i>,sadness,0.9870800375938416
[Disgust],disgust,0.977814257144928
<i>She's really creative.</i>,joy,0.655640721321106
"She can be bored,",sadness,0.6464435458183289
but never boring.,sadness,0.8964306712150574
But she can be a little,neutral,0.7920350432395935
sarcastic from time to time.,neutral,0.7312098145484924
[Fear] <i>She can have,fear,0.9816868305206299
really bad ideas.</i>,disgust,0.6741726398468018
"[Anger] <i>Occasionally, she can",anger,0.9672338366508484
do the wrong thing.</i>,anger,0.7056077718734741
"[Joy] <i>And sometimes, she can be",neutral,0.6056653261184692
too hard on herself.</i>,sadness,0.6280285120010376
<i>But every bit of Riley,neutral,0.7592259645462036
makes her who she is.</i>,neutral,0.9218437671661377
<i>And we love all of our girl.</i>,joy,0.6292432546615601
"<i>Every messy,",neutral,0.36046308279037476
beautiful piece of her.</i>,joy,0.886847972869873
- [phone vibrates],neutral,0.6567909717559814
- [gasps],neutral,0.6995549201965332
[♪ hopeful music ends],joy,0.6240639090538025
[♪ upbeat music playing],joy,0.9683204889297485
"So, Riley, how was camp?",neutral,0.801258385181427
"Okay, we talked about this.",neutral,0.8268557786941528
We tell them everything.,neutral,0.9234868288040161
Uh...,neutral,0.7905620336532593
But what about sneaking,neutral,0.830341100692749
- into Coach's office?,surprise,0.8439087867736816
- What about hitting Grace?,neutral,0.545647144317627
- Remember the lying?,neutral,0.32334041595458984
- Are we gonna,neutral,0.4491516649723053
tell her about the Fire Hawks?,neutral,0.6043026447296143
- She doesn't need to know.,neutral,0.6164382696151733
- Objection.,neutral,0.7811196446418762
<i>Pardon. Excusez moi.</i>,neutral,0.6963172554969788
[console chimes],neutral,0.9130675196647644
It was good.,joy,0.9620683789253235
She goes away for three days,sadness,0.6622849702835083
"and all we get is, ""good""?",neutral,0.862528920173645
And what about,neutral,0.8653699159622192
the red in her hair?,surprise,0.8204500675201416
Did she join a gang?,neutral,0.4239904284477234
"Welcome back, Anxiety.",fear,0.8739162087440491
She goes away for three days,sadness,0.6622849702835083
"and all we get is, ""good""?",neutral,0.862528920173645
Yeah. Sounds right.,neutral,0.7627785205841064
Back to the game.,neutral,0.9171926379203796
[commentator] <i>With a nice pass,neutral,0.8061758279800415
"over to Reeves,</i>",neutral,0.9169761538505554
<i>comes across center ice.</i>,neutral,0.510219931602478
<i>Down to the line.,neutral,0.9338012933731079
"Oh, what a move!</i>",surprise,0.84726482629776
[♪ upbeat music continues],joy,0.9519127011299133
[♪ mysterious music playing],fear,0.39518722891807556
[♪ dramatic music playing],joy,0.6396477818489075
[♪ pleasant music playing],joy,0.9639920592308044
[♪ thrilling music playing],joy,0.9621039032936096
[♪ thrilling music continues],joy,0.9657809138298035
[♪ melancholic music playing],sadness,0.9395628571510315
[♪ captivating music playing],joy,0.967587947845459
[♪ enchanting music playing],joy,0.936810314655304
"Okay, Deep Dark Secret.",neutral,0.6177796125411987
It's time.,neutral,0.7069796919822693
[groans],neutral,0.9251315593719482
It's okay. Come on.,anger,0.3895801603794098
[mumbling],neutral,0.38028815388679504
"Okay. Let it go, buddy.",anger,0.47388747334480286
What's the secret?,neutral,0.5066686868667603
[sighs wearily],sadness,0.4644487202167511
We burn hole in rug.,anger,0.754162609577179
Really? That's it? Whew!,surprise,0.9179185628890991
I thought you were gonna say,surprise,0.6560406684875488
the time we peed in the pool.,disgust,0.4800938665866852
- [whimpers],neutral,0.4410771429538727
"- Oh, no, wait.",neutral,0.4385913014411926
And he's gone.,neutral,0.3881433606147766
